date,division,home_team,away_team,predicted,actual,prob_A,prob_D,prob_H,correct,home_elo,away_elo
2023-09-26,I1,Juventus,Lecce,H,H,0.1356,0.2393,0.6251,True,1806.8,1610.3
2023-09-26,F1,Lille,Reims,H,A,0.2167,0.2829,0.5004,False,1691.5,1612.6
2023-09-26,SP1,Mallorca,Barcelona,A,D,0.5768,0.2314,0.1918,False,1631.8,1870.5
2023-09-27,I1,Cagliari,Milan,A,A,0.6014,0.2224,0.1762,True,1564.6,1856.0
2023-09-27,I1,Empoli,Salernitana,H,H,0.2809,0.2895,0.4296,True,1599.9,1582.0
2023-09-27,I1,Verona,Atalanta,A,A,0.4512,0.2945,0.2543,True,1615.7,1773.1
2023-09-27,SP1,Ath Bilbao,Getafe,H,D,0.1962,0.2748,0.529,False,1710.9,1644.8
2023-09-27,SP1,Real Madrid,Las Palmas,H,H,0.0663,0.1558,0.7779,True,1919.1,1568.5
2023-09-27,SP1,Villarreal,Girona,H,A,0.2791,0.2796,0.4413,False,1743.3,1693.8
2023-09-27,I1,Inter,Sassuolo,H,A,0.0696,0.124,0.8064,False,1902.1,1669.9
2023-09-27,I1,Lazio,Torino,H,H,0.2239,0.2605,0.5155,True,1758.7,1695.2
2023-09-27,I1,Napoli,Udinese,H,H,0.0985,0.1858,0.7157,True,1904.0,1629.9
2023-09-27,SP1,Cadiz,Vallecano,H,D,0.2555,0.267,0.4775,False,1643.9,1630.3
2023-09-27,SP1,Valencia,Sociedad,A,A,0.3405,0.3193,0.3402,True,1656.6,1775.0
2023-09-28,I1,Frosinone,Fiorentina,A,D,0.39,0.3008,0.3091,False,1619.9,1761.8
2023-09-28,I1,Monza,Bologna,H,D,0.2683,0.3149,0.4168,False,1657.4,1706.6
2023-09-28,SP1,Celta,Alaves,H,D,0.216,0.2726,0.5114,False,1652.8,1602.6
2023-09-28,SP1,Granada,Betis,A,D,0.3996,0.2813,0.3191,False,1603.5,1740.7
2023-09-28,I1,Genoa,Roma,A,H,0.4031,0.3043,0.2926,False,1618.6,1759.2
2023-09-28,SP1,Osasuna,Ath Madrid,A,A,0.509,0.2449,0.2461,True,1661.5,1858.1
2023-09-29,D1,Hoffenheim,Dortmund,A,A,0.4253,0.313,0.2617,True,1652.2,1831.4
2023-09-29,F1,Strasbourg,Lens,H,A,0.3411,0.2918,0.367,False,1600.5,1723.0
2023-09-29,SP1,Barcelona,Sevilla,H,H,0.1252,0.1873,0.6875,True,1870.5,1729.9
2023-09-30,E0,Aston Villa,Brighton,H,H,0.3084,0.2886,0.403,True,1828.7,1839.8
2023-09-30,SP1,Getafe,Villarreal,A,D,0.3675,0.2749,0.3576,False,1644.8,1743.3
2023-09-30,I1,Lecce,Napoli,A,A,0.539,0.2565,0.2045,True,1610.3,1904.0
2023-09-30,D1,Bochum,MGladbach,H,A,0.3234,0.2878,0.3888,False,1602.7,1667.5
2023-09-30,D1,FC Koln,Stuttgart,H,A,0.3207,0.2903,0.389,False,1657.8,1657.2
2023-09-30,D1,Heidenheim,Union Berlin,A,H,0.4195,0.2923,0.2883,False,1564.1,1742.4
2023-09-30,D1,Mainz,Leverkusen,A,A,0.4049,0.2894,0.3058,True,1656.9,1774.6
2023-09-30,D1,Wolfsburg,Ein Frankfurt,H,H,0.2449,0.2804,0.4746,True,1711.9,1719.0
2023-09-30,E0,Bournemouth,Arsenal,A,A,0.6282,0.1963,0.1755,True,1659.0,1928.8
2023-09-30,E0,Everton,Luton,H,A,0.1949,0.2613,0.5439,False,1682.2,1593.0
2023-09-30,E0,Man United,Crystal Palace,H,A,0.1782,0.2567,0.5651,False,1861.0,1768.2
2023-09-30,E0,Newcastle,Burnley,H,H,0.1393,0.1797,0.681,True,1865.7,1703.0
2023-09-30,E0,West Ham,Sheffield United,H,H,0.161,0.1935,0.6455,True,1807.6,1630.8
2023-09-30,E0,Wolves,Man City,A,H,0.6716,0.184,0.1445,False,1708.2,2087.4
2023-09-30,SP1,Vallecano,Mallorca,H,D,0.2642,0.3009,0.4349,False,1630.3,1631.8
2023-09-30,F1,Clermont,Paris SG,A,D,0.58,0.2365,0.1835,False,1562.4,1814.4
2023-09-30,I1,Milan,Lazio,H,H,0.1414,0.1944,0.6642,True,1856.0,1758.7
2023-09-30,SP1,Girona,Real Madrid,A,A,0.4051,0.2974,0.2974,True,1693.8,1919.1
2023-09-30,E0,Tottenham,Liverpool,A,H,0.4158,0.2847,0.2995,False,1847.0,1961.4
2023-09-30,D1,RB Leipzig,Bayern Munich,A,D,0.4207,0.2735,0.3058,False,1837.5,1945.7
2023-09-30,I1,Salernitana,Inter,A,A,0.6764,0.1867,0.1369,True,1582.0,1902.1
2023-09-30,F1,Monaco,Marseille,H,H,0.2467,0.2768,0.4765,True,1682.1,1700.9
2023-09-30,SP1,Sociedad,Ath Bilbao,H,H,0.2265,0.2926,0.4809,True,1775.0,1710.9
2023-10-01,I1,Bologna,Empoli,H,H,0.1675,0.2542,0.5783,True,1706.6,1599.9
2023-10-01,F1,Reims,Lyon,H,H,0.2646,0.2712,0.4642,True,1624.4,1652.9
2023-10-01,SP1,Almeria,Granada,H,D,0.2694,0.2792,0.4513,False,1576.9,1581.2
2023-10-01,F1,Le Havre,Lille,A,A,0.4032,0.3019,0.2949,True,1520.1,1693.0
2023-10-01,F1,Nice,Brest,H,D,0.1992,0.2781,0.5226,False,1692.6,1613.0
2023-10-01,F1,Toulouse,Metz,H,H,0.225,0.2937,0.4813,True,1584.0,1559.7
2023-10-01,I1,Udinese,Genoa,H,D,0.251,0.293,0.456,False,1629.9,1618.6
2023-10-01,E0,Nottm Forest,Brentford,A,D,0.3876,0.2726,0.3398,False,1677.9,1795.0
2023-10-01,D1,Darmstadt,Werder Bremen,H,H,0.3344,0.2808,0.3848,True,1537.2,1610.6
2023-10-01,SP1,Alaves,Osasuna,H,A,0.2633,0.2929,0.4438,False,1582.4,1641.2
2023-10-01,F1,Lorient,Montpellier,H,A,0.2748,0.3027,0.4226,False,1578.8,1611.8
2023-10-01,D1,Freiburg,Augsburg,H,H,0.1903,0.2497,0.56,True,1725.2,1593.0
2023-10-01,I1,Atalanta,Juventus,H,D,0.2937,0.3052,0.4012,False,1773.1,1806.8
2023-10-01,I1,Roma,Frosinone,H,H,0.174,0.2132,0.6128,True,1759.2,1619.9
2023-10-01,F1,Rennes,Nantes,H,H,0.1549,0.2366,0.6085,True,1715.9,1552.8
2023-10-01,SP1,Ath Madrid,Cadiz,H,H,0.0903,0.1502,0.7594,True,1851.1,1631.7
2023-10-01,SP1,Betis,Valencia,H,H,0.2515,0.2833,0.4652,True,1711.7,1662.3
2023-10-02,I1,Sassuolo,Monza,H,A,0.243,0.2715,0.4855,False,1669.9,1657.4
2023-10-02,I1,Torino,Verona,H,D,0.1983,0.2691,0.5326,False,1695.2,1615.7
2023-10-02,I1,Fiorentina,Cagliari,H,H,0.1521,0.2006,0.6473,True,1761.8,1564.6
2023-10-02,SP1,Las Palmas,Celta,H,H,0.2981,0.2793,0.4226,True,1564.7,1630.4
2023-10-02,E0,Fulham,Chelsea,H,A,0.304,0.2666,0.4293,False,1734.7,1756.8
2023-10-03,E0,Luton,Burnley,H,A,0.3246,0.2809,0.3945,False,1595.8,1686.6
2023-10-06,I1,Empoli,Udinese,H,D,0.3055,0.2993,0.3952,False,1599.9,1629.9
2023-10-06,D1,MGladbach,Mainz,H,D,0.2134,0.279,0.5076,False,1675.1,1628.3
2023-10-06,I1,Lecce,Sassuolo,H,D,0.2847,0.2952,0.4201,False,1610.3,1669.9
2023-10-06,F1,Strasbourg,Nantes,H,A,0.2301,0.3097,0.4602,False,1611.0,1552.8
2023-10-06,SP1,Ath Bilbao,Almeria,H,H,0.1754,0.2336,0.5909,True,1710.4,1576.9
2023-10-07,E0,Luton,Tottenham,A,A,0.6012,0.2227,0.1761,True,1595.8,1855.4
2023-10-07,SP1,Cadiz,Girona,H,A,0.3199,0.3148,0.3653,False,1631.7,1706.8
2023-10-07,I1,Inter,Bologna,H,D,0.0814,0.1645,0.7541,False,1902.1,1706.6
2023-10-07,D1,Augsburg,Darmstadt,H,A,0.2372,0.2699,0.4929,False,1593.0,1537.2
2023-10-07,D1,Dortmund,Union Berlin,H,H,0.1301,0.1822,0.6877,True,1845.6,1709.3
2023-10-07,D1,RB Leipzig,Bochum,H,D,0.065,0.1045,0.8306,False,1855.6,1592.4
2023-10-07,D1,Stuttgart,Wolfsburg,H,H,0.2411,0.3028,0.4561,True,1690.8,1726.9
2023-10-07,E0,Burnley,Chelsea,H,A,0.3269,0.2925,0.3806,False,1686.6,1756.8
2023-10-07,E0,Everton,Bournemouth,H,H,0.2588,0.2739,0.4673,True,1677.3,1643.4
2023-10-07,E0,Fulham,Sheffield United,H,H,0.1762,0.2437,0.5801,True,1734.7,1606.3
2023-10-07,E0,Man United,Brentford,H,H,0.2241,0.2574,0.5185,True,1830.0,1795.0
2023-10-07,SP1,Real Madrid,Osasuna,H,H,0.0655,0.1574,0.7772,True,1917.4,1641.2
2023-10-07,F1,Metz,Nice,A,A,0.4123,0.2794,0.3083,True,1559.7,1692.6
2023-10-07,I1,Juventus,Torino,H,H,0.146,0.2273,0.6267,True,1806.8,1695.2
2023-10-07,SP1,Mallorca,Valencia,H,D,0.2813,0.2977,0.4211,False,1636.5,1662.3
2023-10-07,E0,Crystal Palace,Nottm Forest,H,D,0.2118,0.2598,0.5284,False,1762.9,1677.9
2023-10-07,D1,Werder Bremen,Hoffenheim,H,A,0.3285,0.299,0.3724,False,1610.6,1677.1
2023-10-07,I1,Genoa,Milan,A,A,0.5649,0.2516,0.1834,True,1618.6,1856.0
2023-10-07,SP1,Sevilla,Vallecano,H,D,0.1937,0.2575,0.5488,False,1727.1,1632.5
2023-10-07,F1,Reims,Monaco,H,A,0.2968,0.3078,0.3954,False,1624.4,1688.4
2023-10-08,I1,Monza,Salernitana,H,H,0.1979,0.2798,0.5223,True,1657.4,1582.0
2023-10-08,F1,Marseille,Le Havre,H,H,0.175,0.25,0.575,True,1693.4,1520.1
2023-10-08,SP1,Villarreal,Las Palmas,H,A,0.177,0.2512,0.5718,False,1713.5,1564.7
2023-10-08,F1,Brest,Toulouse,H,D,0.2261,0.2831,0.4907,False,1613.0,1584.0
2023-10-08,F1,Lyon,Lorient,H,D,0.231,0.2894,0.4797,False,1652.9,1578.8
2023-10-08,I1,Frosinone,Verona,H,H,0.2558,0.2784,0.4658,True,1619.9,1615.7
2023-10-08,I1,Lazio,Atalanta,H,H,0.2917,0.2745,0.4338,True,1758.7,1773.1
2023-10-08,E0,Brighton,Liverpool,A,D,0.3922,0.295,0.3128,False,1818.5,1955.7
2023-10-08,E0,West Ham,Newcastle,A,D,0.3726,0.2673,0.3601,False,1796.6,1879.9
2023-10-08,E0,Wolves,Aston Villa,A,D,0.4071,0.2854,0.3076,False,1709.8,1839.0
2023-10-08,D1,Leverkusen,FC Koln,H,H,0.1126,0.1658,0.7216,True,1799.6,1626.9
2023-10-08,SP1,Ath Madrid,Sociedad,H,H,0.1891,0.2349,0.576,True,1851.1,1786.8
2023-10-08,F1,Lens,Lille,H,D,0.2307,0.2536,0.5157,False,1732.5,1693.0
2023-10-08,E0,Arsenal,Man City,A,H,0.4238,0.2756,0.3005,False,1932.6,2070.0
2023-10-08,D1,Bayern Munich,Freiburg,H,H,0.0923,0.1393,0.7685,True,1948.6,1725.2
2023-10-08,I1,Cagliari,Roma,A,A,0.459,0.2805,0.2605,True,1564.6,1759.2
2023-10-08,SP1,Alaves,Betis,A,D,0.3787,0.2744,0.3469,False,1582.4,1711.7
2023-10-08,SP1,Celta,Getafe,H,D,0.2646,0.3,0.4354,False,1630.4,1645.8
2023-10-08,D1,Ein Frankfurt,Heidenheim,H,H,0.1918,0.2537,0.5545,True,1710.4,1583.3
2023-10-08,I1,Napoli,Fiorentina,H,A,0.1374,0.2044,0.6582,False,1904.0,1761.8
2023-10-08,F1,Rennes,Paris SG,A,A,0.4089,0.2791,0.312,True,1715.9,1823.6
2023-10-08,SP1,Granada,Barcelona,A,D,0.5924,0.2368,0.1709,False,1581.2,1877.4
2023-10-20,D1,Dortmund,Werder Bremen,H,H,0.089,0.1505,0.7604,True,1837.6,1581.2
2023-10-20,F1,Le Havre,Lens,A,D,0.4132,0.2932,0.2936,False,1504.9,1738.2
2023-10-20,SP1,Osasuna,Granada,H,H,0.2271,0.2848,0.4881,True,1666.0,1604.6
2023-10-21,E0,Liverpool,Everton,H,H,0.0758,0.1351,0.7891,True,1954.8,1687.6
2023-10-21,SP1,Sociedad,Mallorca,H,H,0.1275,0.1897,0.6827,True,1810.2,1650.2
2023-10-21,I1,Verona,Napoli,A,A,0.5723,0.2224,0.2052,True,1614.1,1878.8
2023-10-21,D1,Darmstadt,RB Leipzig,A,A,0.5792,0.2527,0.1681,True,1548.9,1831.1
2023-10-21,D1,Freiburg,Bochum,H,H,0.1892,0.2537,0.5571,True,1707.8,1589.2
2023-10-21,D1,Hoffenheim,Ein Frankfurt,H,A,0.2489,0.2843,0.4669,False,1674.2,1695.0
2023-10-21,D1,Union Berlin,Stuttgart,H,A,0.3348,0.291,0.3742,False,1683.2,1690.4
2023-10-21,D1,Wolfsburg,Leverkusen,A,A,0.4249,0.2624,0.3126,True,1706.3,1797.8
2023-10-21,E0,Bournemouth,Wolves,H,A,0.328,0.2768,0.3952,False,1633.0,1712.2
2023-10-21,E0,Brentford,Burnley,H,H,0.1727,0.249,0.5783,True,1786.8,1680.7
2023-10-21,E0,Man City,Brighton,H,H,0.1282,0.1948,0.6769,True,2065.8,1819.9
2023-10-21,E0,Newcastle,Crystal Palace,H,H,0.1528,0.2263,0.6209,True,1887.5,1759.3
2023-10-21,E0,Nottm Forest,Luton,H,D,0.1842,0.2778,0.538,False,1683.5,1585.7
2023-10-21,SP1,Getafe,Betis,H,D,0.3087,0.3111,0.3801,False,1662.8,1737.4
2023-10-21,F1,Paris SG,Strasbourg,H,H,0.1029,0.1625,0.7346,True,1821.5,1597.5
2023-10-21,I1,Torino,Inter,A,A,0.5529,0.2312,0.2159,True,1687.7,1902.0
2023-10-21,SP1,Sevilla,Real Madrid,A,D,0.5362,0.2517,0.2121,False,1741.4,1945.7
2023-10-21,E0,Chelsea,Arsenal,A,D,0.4677,0.265,0.2673,False,1782.1,1932.4
2023-10-21,D1,Mainz,Bayern Munich,A,A,0.6514,0.1918,0.1567,True,1621.1,1944.3
2023-10-21,I1,Sassuolo,Lazio,A,A,0.3814,0.2981,0.3205,True,1662.4,1775.0
2023-10-21,F1,Nice,Marseille,H,H,0.2444,0.2681,0.4874,True,1692.3,1697.6
2023-10-21,SP1,Celta,Ath Madrid,A,A,0.5897,0.221,0.1893,True,1636.5,1877.5
2023-10-21,E0,Sheffield United,Man United,A,A,0.5158,0.2671,0.2171,True,1600.4,1823.1
2023-10-22,I1,Roma,Monza,H,H,0.1736,0.2361,0.5904,True,1776.3,1677.5
2023-10-22,F1,Lorient,Rennes,A,H,0.3975,0.3017,0.3008,False,1565.2,1702.8
2023-10-22,SP1,Las Palmas,Vallecano,H,A,0.2678,0.3394,0.3928,False,1601.6,1652.6
2023-10-22,I1,Bologna,Frosinone,H,H,0.1882,0.2544,0.5575,True,1722.2,1623.7
2023-10-22,I1,Salernitana,Cagliari,H,D,0.2587,0.2652,0.4761,False,1575.6,1554.4
2023-10-22,F1,Lille,Brest,H,H,0.2024,0.2812,0.5164,True,1691.5,1612.1
2023-10-22,F1,Nantes,Montpellier,H,H,0.3095,0.295,0.3955,True,1556.6,1631.0
2023-10-22,F1,Toulouse,Reims,H,D,0.2776,0.3164,0.406,False,1598.0,1621.4
2023-10-22,D1,FC Koln,MGladbach,H,H,0.2968,0.288,0.4152,True,1611.7,1661.3
2023-10-22,SP1,Girona,Almeria,H,H,0.1271,0.188,0.6848,True,1730.4,1584.7
2023-10-22,F1,Monaco,Metz,H,H,0.1218,0.1858,0.6924,True,1696.9,1540.6
2023-10-22,D1,Heidenheim,Augsburg,H,A,0.2448,0.2833,0.4719,False,1567.6,1566.8
2023-10-22,E0,Aston Villa,West Ham,H,H,0.2059,0.2593,0.5348,True,1836.8,1805.9
2023-10-22,I1,Atalanta,Genoa,H,H,0.1444,0.213,0.6426,True,1777.2,1618.6
2023-10-22,SP1,Villarreal,Alaves,H,D,0.1847,0.2189,0.5964,False,1721.4,1587.6
2023-10-22,F1,Lyon,Clermont,H,A,0.2309,0.2851,0.484,False,1636.3,1549.5
2023-10-22,I1,Milan,Juventus,H,A,0.196,0.2685,0.5356,False,1863.7,1815.4
2023-10-22,SP1,Barcelona,Ath Bilbao,H,H,0.1305,0.1996,0.6699,True,1895.6,1731.5
2023-10-23,I1,Udinese,Lecce,H,D,0.2593,0.2756,0.465,False,1630.7,1612.6
2023-10-23,I1,Fiorentina,Empoli,H,A,0.1221,0.1836,0.6943,False,1778.2,1594.1
2023-10-23,SP1,Valencia,Cadiz,H,H,0.2388,0.2792,0.4821,True,1670.9,1636.9
2023-10-23,E0,Tottenham,Fulham,H,H,0.1186,0.2086,0.6728,True,1858.6,1728.2
2023-10-27,D1,Bochum,Mainz,H,D,0.2957,0.2766,0.4277,False,1589.2,1621.1
2023-10-27,I1,Genoa,Salernitana,H,H,0.1945,0.2946,0.5108,True,1616.3,1564.3
2023-10-27,F1,Clermont,Nice,A,A,0.4078,0.2947,0.2975,True,1549.5,1692.3
2023-10-27,SP1,Girona,Celta,H,H,0.1344,0.2101,0.6556,True,1730.4,1636.5
2023-10-27,E0,Crystal Palace,Tottenham,A,A,0.4183,0.2787,0.3029,True,1759.3,1858.6
2023-10-28,E0,Chelsea,Brentford,H,A,0.2392,0.2937,0.467,False,1782.1,1786.8
2023-10-28,SP1,Almeria,Las Palmas,H,A,0.2935,0.3264,0.38,False,1584.7,1601.6
2023-10-28,I1,Sassuolo,Bologna,H,D,0.3138,0.303,0.3832,False,1651.3,1722.5
2023-10-28,D1,Augsburg,Wolfsburg,A,H,0.3981,0.3141,0.2878,False,1566.8,1706.3
2023-10-28,D1,Bayern Munich,Darmstadt,H,H,0.0413,0.0913,0.8675,True,1944.3,1548.9
2023-10-28,D1,MGladbach,Heidenheim,H,H,0.2023,0.2741,0.5236,True,1661.3,1567.6
2023-10-28,D1,Stuttgart,Hoffenheim,H,A,0.1959,0.266,0.5381,False,1690.4,1674.2
2023-10-28,D1,Werder Bremen,Union Berlin,A,H,0.3763,0.2753,0.3484,False,1581.2,1683.2
2023-10-28,E0,Arsenal,Sheffield United,H,H,0.0546,0.1213,0.8242,True,1932.4,1600.4
2023-10-28,E0,Bournemouth,Burnley,H,H,0.3024,0.278,0.4196,True,1633.0,1680.7
2023-10-28,SP1,Barcelona,Real Madrid,H,A,0.3333,0.2946,0.3721,False,1895.6,1945.7
2023-10-28,F1,Reims,Lorient,H,H,0.2093,0.297,0.4937,True,1621.4,1565.2
2023-10-28,I1,Lecce,Torino,H,A,0.3175,0.2907,0.3918,False,1603.3,1684.7
2023-10-28,SP1,Mallorca,Getafe,H,D,0.2617,0.3035,0.4347,False,1650.2,1662.8
2023-10-28,E0,Wolves,Newcastle,A,D,0.5164,0.2306,0.253,False,1712.2,1887.5
2023-10-28,D1,RB Leipzig,FC Koln,H,H,0.1053,0.1693,0.7254,True,1831.1,1611.7
2023-10-28,I1,Juventus,Verona,H,H,0.0977,0.1923,0.71,True,1825.2,1603.4
2023-10-28,SP1,Cadiz,Sevilla,A,D,0.3736,0.2971,0.3293,False,1636.9,1741.4
2023-10-28,F1,Lens,Nantes,H,H,0.2069,0.2599,0.5332,True,1738.2,1556.6
2023-10-29,I1,Cagliari,Frosinone,H,H,0.3119,0.3163,0.3717,True,1561.5,1606.8
2023-10-29,F1,Brest,Paris SG,A,A,0.5289,0.2543,0.2169,True,1612.1,1821.5
2023-10-29,SP1,Betis,Osasuna,H,H,0.2046,0.2697,0.5257,True,1737.4,1666.0
2023-10-29,E0,West Ham,Everton,H,A,0.1807,0.2252,0.5941,False,1805.9,1687.6
2023-10-29,I1,Monza,Udinese,H,D,0.2013,0.2529,0.5458,False,1667.0,1627.8
2023-10-29,F1,Lille,Monaco,H,H,0.2775,0.2824,0.4401,True,1691.5,1696.9
2023-10-29,F1,Metz,Le Havre,H,D,0.2593,0.2535,0.4872,False,1540.6,1504.9
2023-10-29,F1,Montpellier,Toulouse,H,H,0.2313,0.2613,0.5074,True,1631.0,1598.0
2023-10-29,E0,Aston Villa,Luton,H,H,0.0892,0.1335,0.7773,True,1836.8,1585.7
2023-10-29,E0,Brighton,Fulham,H,D,0.1596,0.2222,0.6182,False,1819.9,1728.2
2023-10-29,E0,Liverpool,Nottm Forest,H,H,0.0725,0.1454,0.7821,True,1954.8,1683.5
2023-10-29,D1,Ein Frankfurt,Dortmund,A,D,0.4736,0.2663,0.2601,False,1695.0,1837.6
2023-10-29,SP1,Vallecano,Sociedad,A,D,0.4836,0.2711,0.2453,False,1652.6,1810.2
2023-10-29,E0,Man United,Man City,A,A,0.4936,0.2455,0.2609,True,1823.1,2065.8
2023-10-29,F1,Rennes,Strasbourg,H,D,0.1684,0.2516,0.58,False,1702.8,1597.5
2023-10-29,D1,Leverkusen,Freiburg,H,H,0.124,0.1929,0.6831,True,1797.8,1707.8
2023-10-29,I1,Inter,Roma,H,H,0.13,0.2174,0.6526,True,1912.1,1778.4
2023-10-29,SP1,Ath Bilbao,Valencia,H,D,0.1988,0.2711,0.5301,False,1731.5,1670.9
2023-10-29,I1,Napoli,Milan,H,D,0.2257,0.2724,0.502,False,1882.0,1840.0
2023-10-29,SP1,Ath Madrid,Alaves,H,H,0.0594,0.1136,0.827,True,1877.5,1587.6
2023-10-30,I1,Empoli,Atalanta,A,A,0.4683,0.2759,0.2558,True,1601.3,1784.2
2023-10-30,I1,Lazio,Fiorentina,H,H,0.25,0.2844,0.4655,True,1777.7,1750.5
2023-10-30,SP1,Granada,Villarreal,A,A,0.3922,0.2877,0.3201,True,1604.6,1721.4
2023-11-03,D1,Darmstadt,Bochum,H,A,0.2706,0.2655,0.4639,False,1550.3,1592.4
2023-11-03,I1,Bologna,Lazio,H,H,0.2918,0.2983,0.4099,True,1722.5,1777.7
2023-11-03,SP1,Las Palmas,Ath Madrid,A,H,0.6344,0.2095,0.1562,False,1604.6,1883.5
2023-11-03,F1,Paris SG,Montpellier,H,H,0.0951,0.1754,0.7295,True,1850.1,1638.0
2023-11-04,E0,Fulham,Man United,A,A,0.3919,0.2726,0.3355,True,1727.7,1823.9
2023-11-04,SP1,Osasuna,Girona,A,A,0.3593,0.302,0.3387,True,1670.4,1741.7
2023-11-04,I1,Salernitana,Napoli,A,A,0.595,0.2292,0.1759,True,1564.3,1882.0
2023-11-04,D1,FC Koln,Augsburg,H,D,0.2718,0.2837,0.4445,False,1624.7,1600.6
2023-11-04,D1,Freiburg,MGladbach,H,D,0.2396,0.292,0.4684,False,1717.9,1662.7
2023-11-04,D1,Hoffenheim,Leverkusen,A,A,0.4408,0.2862,0.273,True,1679.8,1821.4
2023-11-04,D1,Mainz,RB Leipzig,A,H,0.5881,0.2268,0.1851,False,1626.4,1851.4
2023-11-04,D1,Union Berlin,Ein Frankfurt,H,A,0.3281,0.2828,0.3892,False,1658.0,1719.8
2023-11-04,E0,Brentford,West Ham,H,H,0.2129,0.2606,0.5265,True,1808.2,1773.5
2023-11-04,E0,Burnley,Crystal Palace,A,A,0.3701,0.2689,0.361,True,1665.8,1745.7
2023-11-04,E0,Everton,Brighton,A,D,0.4336,0.2825,0.2839,False,1697.6,1818.9
2023-11-04,E0,Man City,Bournemouth,H,H,0.0375,0.0906,0.8719,True,2076.8,1634.7
2023-11-04,E0,Sheffield United,Wolves,A,H,0.3806,0.3148,0.3046,False,1594.5,1723.6
2023-11-04,SP1,Betis,Mallorca,H,H,0.193,0.2659,0.5412,True,1747.6,1647.9
2023-11-04,F1,Lorient,Lens,A,D,0.4079,0.2872,0.3049,False,1578.5,1747.7
2023-11-04,I1,Atalanta,Inter,A,A,0.4579,0.2716,0.2704,True,1784.2,1912.1
2023-11-04,SP1,Celta,Sevilla,A,D,0.3838,0.2947,0.3215,False,1627.9,1741.0
2023-11-04,E0,Newcastle,Arsenal,H,H,0.3662,0.2617,0.3721,True,1881.9,1938.4
2023-11-04,D1,Dortmund,Bayern Munich,A,A,0.4531,0.2653,0.2816,True,1856.5,1964.0
2023-11-04,I1,Milan,Udinese,H,A,0.1118,0.1929,0.6953,False,1840.0,1627.8
2023-11-04,F1,Marseille,Lille,H,D,0.2876,0.262,0.4504,False,1704.4,1716.2
2023-11-04,SP1,Sociedad,Barcelona,H,A,0.3333,0.2916,0.3751,False,1822.6,1893.2
2023-11-05,I1,Verona,Monza,H,A,0.2458,0.3062,0.448,False,1603.4,1667.0
2023-11-05,F1,Lyon,Metz,H,D,0.2246,0.2801,0.4953,False,1633.5,1543.8
2023-11-05,SP1,Alaves,Almeria,H,H,0.2316,0.2723,0.4961,True,1593.8,1572.2
2023-11-05,F1,Nantes,Reims,H,A,0.3271,0.3008,0.3721,False,1570.8,1636.4
2023-11-05,F1,Strasbourg,Clermont,H,D,0.2221,0.2758,0.5021,False,1606.2,1563.8
2023-11-05,F1,Toulouse,Le Havre,H,A,0.2266,0.2874,0.4859,False,1593.6,1520.6
2023-11-05,I1,Cagliari,Genoa,H,H,0.2977,0.3344,0.3679,True,1561.5,1616.3
2023-11-05,E0,Nottm Forest,Aston Villa,A,H,0.4872,0.2531,0.2597,False,1677.3,1860.0
2023-11-05,D1,Wolfsburg,Werder Bremen,H,D,0.1688,0.254,0.5772,False,1697.7,1599.2
2023-11-05,SP1,Valencia,Granada,H,H,0.1735,0.2687,0.5579,True,1684.5,1593.4
2023-11-05,F1,Monaco,Brest,H,H,0.1693,0.2396,0.5911,True,1699.3,1611.9
2023-11-05,D1,Heidenheim,Stuttgart,A,H,0.4424,0.2894,0.2681,False,1554.8,1704.2
2023-11-05,E0,Luton,Liverpool,A,D,0.6473,0.1996,0.1531,False,1587.7,1963.4
2023-11-05,I1,Roma,Lecce,H,H,0.1438,0.2018,0.6545,True,1778.4,1603.3
2023-11-05,SP1,Villarreal,Ath Bilbao,H,A,0.3081,0.268,0.424,False,1725.2,1727.4
2023-11-05,F1,Nice,Rennes,H,H,0.2078,0.2638,0.5284,True,1713.9,1704.1
2023-11-05,I1,Fiorentina,Juventus,A,A,0.3661,0.3103,0.3236,True,1750.5,1825.2
2023-11-05,SP1,Real Madrid,Vallecano,H,D,0.0689,0.1572,0.7739,False,1957.0,1666.2
2023-11-06,I1,Frosinone,Empoli,H,H,0.2256,0.293,0.4813,True,1606.8,1601.3
2023-11-06,I1,Torino,Sassuolo,H,H,0.2443,0.2725,0.4832,True,1684.7,1651.3
2023-11-06,SP1,Getafe,Cadiz,H,H,0.2387,0.2785,0.4828,True,1666.7,1632.5
2023-11-06,E0,Tottenham,Chelsea,H,A,0.1352,0.23,0.6348,False,1871.1,1772.8
2023-11-10,I1,Sassuolo,Salernitana,H,D,0.1881,0.2974,0.5145,False,1641.8,1564.6
2023-11-10,D1,MGladbach,Wolfsburg,H,H,0.2804,0.2964,0.4232,True,1662.7,1697.7
2023-11-10,I1,Genoa,Verona,H,H,0.2518,0.2707,0.4775,True,1614.6,1586.2
2023-11-10,SP1,Ath Bilbao,Celta,H,H,0.175,0.2305,0.5945,True,1727.4,1627.9
2023-11-10,F1,Montpellier,Nice,A,D,0.3522,0.3165,0.3312,False,1638.0,1713.9
2023-11-11,E0,Wolves,Tottenham,A,H,0.4278,0.2762,0.296,False,1723.6,1871.1
2023-11-11,SP1,Vallecano,Girona,A,A,0.4019,0.2742,0.324,True,1666.2,1741.7
2023-11-11,I1,Lecce,Milan,A,D,0.5375,0.2393,0.2233,False,1605.1,1828.0
